TreeId,MAP,Site,IdGenotype,sum_stalk_biomass_mes,Cumulated_stalk_biomass_mes,Date
PR_G5-1_2_GE09_29_25,89,PR,GE09,1.1455624065530499,23.506429493695393,2017-10-02
PR_G5-1_2_GE09_29_25,90,PR,GE09,1.1547939052549796,25.816017304205353,2017-11-27
PR_G5-1_2_GE09_29_25,92,PR,GE09,1.2622614364928662,27.07827874069822,2018-01-12
PR_G5-1_2_GE09_29_25,94,PR,GE09,0.950922854316915,28.029201595015135,2018-03-09
PR_G5-1_2_GE09_29_25,97,PR,GE09,1.207197088898753,29.236398683913887,2018-06-11
PR_G5-1_2_GE09_29_25,98,PR,GE09,1.234212025440304,30.47061070935419,2018-07-09
PR_G5-1_2_GE09_29_25,100,PR,GE09,1.28602091109865,31.75663162045284,2018-09-03
PR_G5-1_2_GE09_29_25,104,PR,GE09,0.752159807398482,32.50879142785132,2019-01-11
PR_G5-1_2_GE09_29_25,105,PR,GE09,1.007780536409949,33.51657196426127,2019-02-08
PR_G5-1_2_GE09_29_25,106,PR,GE09,1.368981031719709,34.88555299598097,2019-03-27
PR_G5-1_2_GE09_29_25,107,PR,GE09,1.3433673149425012,36.22892031092347,2019-04-24
PR_G5-1_2_GE09_29_25,109,PR,GE09,1.435780117528526,37.664700428451994,2019-06-28
PR_G5-1_2_GE09_29_25,111,PR,GE09,1.532273784436364,39.19697421288836,2019-08-14
PR_G5-1_2_GE09_29_25,112,PR,GE09,1.303358725244225,40.50033293813258,2019-09-02
PR_G5-1_2_GE09_29_25,116,PR,GE09,1.310230154798766,41.810563092931346,2020-01-29
PR_G5-1_2_GE09_29_25,121,PR,GE09,1.6161992788977648,43.42676237182911,2020-06-17
PR_G5-1_2_GE09_29_25,122,PR,GE09,1.7160422838782918,45.14280465570741,2020-07-07
PR_G5-1_2_GE09_29_25,123,PR,GE09,1.846988386187522,46.98979304189493,2020-08-08
PR_G5-1_2_GE09_29_25,124,PR,GE09,1.574348722909576,48.5641417648045,2020-09-01
PR_G5-1_2_GE09_29_25,125,PR,GE09,1.475189807624438,50.03933157242894,2020-10-19
PR_G5-1_2_GE09_29_25,129,PR,GE09,1.323087397714801,51.36241897014374,2021-02-10
PR_G5-1_2_GE09_29_25,130,PR,GE09,1.312261638960221,52.674680609103966,2021-03-05
PR_G5-1_2_GE09_29_25,133,PR,GE09,1.801665656149801,54.47634626525377,2021-06-30
PR_G5-1_2_GE09_29_25,135,PR,GE09,2.021301293333923,56.49764755858769,2021-08-06
PR_G5-1_2_GE09_29_25,140,PR,GE09,1.2644508576619586,59.0265492739116,2022-01-31
PR_G5-1_2_GE09_29_25,147,PR,GE09,2.10771595466691,61.134265228578506,2022-08-17
PR_G5-1_2_GE09_29_25,148,PR,GE09,2.079293164056537,63.21355839263504,2022-09-09
PR_G5-1_2_GE09_29_25,149,PR,GE09,1.8842615075485192,65.09781990018357,2022-10-14
PR_G5-1_2_GE09_29_25,150,PR,GE09,1.8091099048139865,68.71603970981154,2022-11-30
PR_G5-1_2_GE09_29_25,152,PR,GE09,1.8623278318308178,70.57836754164235,2023-01-30
